wrapper=639583 pytest_pid=639583
167	38560	2	11	1	16623424	tests/test_frontend.py::test_restart_button_shows_current_attempt_failure 
172	38560	2	11	1	16450688	tests/test_frontend.py::test_restart_button_shows_current_attempt_failure 
177	38560	2	11	1	16495596	tests/test_frontend.py::test_restart_button_shows_current_attempt_failure 
182	38560	2	11	1	16588140	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
187	38560	2	11	1	16612716	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
192	38560	2	11	1	16631008	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
197	38560	2	11	1	16591284	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
202	38560	2	11	1	16603268	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
207	38560	2	11	1	16593524	tests/test_frontend.py::test_restart_button_shows_journal_loss_before_reboot 
212	38560	2	11	1	16587252	tests/test_frontend.py::test_restart_signal_failure_reaches_frontend_on_heartbeat 
217	38560	2	11	1	16578248	tests/test_frontend.py::test_restart_signal_failure_reaches_frontend_on_heartbeat 
222	38560	2	11	1	15925236	tests/test_frontend.py::test_silent_turn_marker_is_hidden_only_when_exact_text_in_history 
227	38560	2	11	1	16509252	tests/test_frontend.py::test_dashboard_polling_scheduler_coalesces_wake_and_file_failure_backoff 
233	38560	2	11	1	16355412	tests/test_frontend.py::test_dashboard_polling_scheduler_coalesces_wake_and_file_failure_backoff 
238	38560	2	11	1	16432132	tests/test_frontend.py::test_history_failure_is_fail_loud_and_never_streams_archive_row_by_row 
243	38560	2	11	1	16453856	tests/test_frontend.py::test_history_failure_is_fail_loud_and_never_streams_archive_row_by_row 
248	38560	2	11	1	16512136	tests/test_frontend.py::test_history_failure_is_fail_loud_and_never_streams_archive_row_by_row 
253	38560	2	11	1	16528440	tests/test_frontend.py::test_history_failure_is_fail_loud_and_never_streams_archive_row_by_row 
258	38560	2	11	1	16505828	tests/test_frontend.py::test_notification_permission_is_asked_by_click_and_never_on_load 
263	38560	2	11	1	16430732	tests/test_frontend.py::test_load_more_increases_visible_cards 
268	38560	2	11	1	16472240	tests/test_frontend.py::test_agent_result_summarizes_statuses_and_keeps_raw_details[compact] 
273	38560	2	11	1	16431192	tests/test_frontend.py::test_task_card_uses_real_long_description_and_shared_expandable_body 
278	38560	2	11	1	16400516	tests/test_frontend.py::test_chat_timeline_navigates_events_and_cycles_user_messages 
283	38560	2	11	1	16354420	tests/test_frontend.py::test_codex_file_change_renders_structured_kind 
288	38560	2	11	1	16278756	tests/test_frontend.py::test_selecting_worker_does_not_refresh_whole_sidebar 
293	38560	2	11	1	16079036	tests/test_frontend.py::test_dashboard_shows_error_class_when_nothing_cached 
298	38560	2	11	1	16137340	tests/test_frontend.py::test_dashboard_shows_error_class_when_nothing_cached 
303	38560	2	11	1	16189980	tests/test_frontend.py::test_dashboard_shows_error_class_when_nothing_cached 
308	38560	2	11	1	16842764	tests/test_frontend_context_panel_468.py::test_live_stream_completion_refreshes_selected_agent_context 
314	38560	2	11	1	16630768	tests/test_frontend_context_panel_468.py::test_live_stream_completion_refreshes_selected_agent_context 
319	38560	2	11	1	16921816	tests/test_git_task_store.py::test_conflicting_offline_updates_stop_sync_without_discarding_commits 
324	38560	2	11	1	17284640	tests/test_grok_usage_frontend.py::test_usage_bar_renders_each_provider_as_two_columns 
329	38560	2	11	1	17099720	tests/test_grok_usage_frontend.py::test_usage_control_keeps_spark_and_adds_grok_third_column 
334	38560	2	11	1	17208704	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
339	38560	2	11	1	17058904	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
344	38560	2	11	1	16998152	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
349	38560	2	11	1	16891516	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
354	38560	2	11	1	16749696	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
359	38560	2	11	1	16815912	tests/test_grok_usage_frontend.py::test_usage_info_click_opens_details_without_refreshing_usage 
364	38560	2	11	1	16880436	tests/test_grok_usage_frontend.py::test_usage_refreshes_on_click_and_stale_tab_return_without_request_storm 
369	38560	2	11	1	17220484	tests/test_harness_production.py::test_stream_error_event_is_not_reported_as_a_success 
374	38560	2	11	1	17253720	tests/test_harness_tools.py::test_t9_truncation_is_visible 
379	38560	2	11	1	17138780	tests/test_i18n_dashboard.py::test_dictionary_reaches_static_markup 
384	38560	2	11	1	17138560	tests/test_i18n_dashboard.py::test_missing_key_falls_back_to_source_string 
389	38560	2	11	1	17511980	tests/test_identity_drift.py::test_advanced_head_with_stale_record_is_refused 
394	38560	2	11	1	17489860	tests/test_limits_card.py::test_renderer_does_not_await_resources_from_closed_loop 
EXIT=137 elapsed=399s
